hpoID,class,type,content,system,round
CHEBI:17113,related,,Phycitol,gold,-1
CHEBI:17113,related,,Phycite,gold,-1
CHEBI:17113,related,,MESO-ERYTHRITOL,gold,-1
CHEBI:17113,related,,L-erythritol,gold,-1
CHEBI:17113,related,,Erythrol,gold,-1
CHEBI:17113,related,,Erythrite,gold,-1
CHEBI:17113,related,,Erythrit,gold,-1
CHEBI:17113,related,,"(2R,3S)-butane-1,2,3,4-tetrol",gold,-1
CHEBI:17113,exact,,meso-erythritol,gold,-1
CHEBI:17113,exact,,erythritol,gold,-1
CHEBI:17113,exact,,Erythritol,gold,-1
CHEBI:17089,related,,glycoproteines,gold,-1
CHEBI:17089,related,,glycoproteine,gold,-1
CHEBI:17089,related,,glicoproteinas,gold,-1
CHEBI:17089,related,,glicoproteina,gold,-1
CHEBI:17089,related,,a glycoprotein,gold,-1
CHEBI:17089,related,,Glykoproteine,gold,-1
CHEBI:17089,related,,Glykoprotein,gold,-1
CHEBI:17089,exact,,glycoproteins,gold,-1
CHEBI:17089,exact,,Glycoprotein,gold,-1
CHEBI:17087,related,,ketones,gold,-1
CHEBI:17087,related,,cetone,gold,-1
CHEBI:17087,related,,a ketone,gold,-1
CHEBI:17087,related,,R-CO-R',gold,-1
CHEBI:17087,related,,Keton,gold,-1
CHEBI:17087,exact,,ketones,gold,-1
CHEBI:17087,exact,,Ketone,gold,-1
CHEBI:17084,related,,alpha-hydroxyglutaric acid,gold,-1
CHEBI:17084,exact,,2-hydroxypentanedioic acid,gold,-1
CHEBI:17084,exact,,2-hydroxyglutaric acid,gold,-1
CHEBI:17062,related,,primary aliphatic amines,gold,-1
CHEBI:17062,related,,RCH2NH2,gold,-1
CHEBI:17053,related,,L-Asparaginsaeure,gold,-1
CHEBI:17053,related,,D,gold,-1
CHEBI:17053,related,,Asp,gold,-1
CHEBI:17053,related,,ASPARTIC ACID,gold,-1
CHEBI:17053,related,,2-Aminosuccinic acid,gold,-1
CHEBI:17053,related,,(S)-2-aminosuccinic acid,gold,-1
CHEBI:17053,related,,(S)-2-aminobutanedioic acid,gold,-1
CHEBI:17053,exact,,L-aspartic acid,gold,-1
CHEBI:17053,exact,,L-Aspartic acid,gold,-1
CHEBI:17053,exact,,(2S)-2-aminobutanedioic acid,gold,-1
CHEBI:17044,related,,Sorbitol-6-phosphate,gold,-1
CHEBI:17044,related,,Sorbitol 6-phosphate,gold,-1
CHEBI:17044,related,,D-Sorbitol 6-phosphate,gold,-1
CHEBI:17044,related,,"D-Glucitol, 6-(dihydrogen phosphate)",gold,-1
CHEBI:17044,exact,,D-glucitol 6-(dihydrogen phosphate),gold,-1
CHEBI:17044,exact,,D-Glucitol 6-phosphate,gold,-1
CHEBI:17044,exact,,6-O-phosphono-D-glucitol,gold,-1
CHEBI:17033,related,,Biliverdine,gold,-1
CHEBI:17033,related,,Biliverdin IXalpha,gold,-1
CHEBI:17033,related,,Biliverdin IX alpha,gold,-1
CHEBI:17033,related,,BILIVERDINE IX ALPHA,gold,-1
CHEBI:17033,related,,"8,12-bis(2-carboxyethyl)-2,7,13,17-tetramethyl-3,18-divinylbilin-1(19)(21H,24H)-dione",gold,-1
CHEBI:17033,exact,,biliverdin,gold,-1
CHEBI:17033,exact,,Biliverdin,gold,-1
CHEBI:17026,related,,luteohormone,gold,-1
CHEBI:17026,related,,corpus luteum hormone,gold,-1
CHEBI:17026,related,,Progesteron,gold,-1
CHEBI:17026,related,,Gelbkoerperhormon,gold,-1
CHEBI:17026,related,,"Delta(4)-pregnene-3,20-dione",gold,-1
CHEBI:17026,related,,Crinone,gold,-1
CHEBI:17026,related,,Akrolutin,gold,-1
CHEBI:17026,related,,Agolutin,gold,-1
CHEBI:17026,related,,"4-Pregnene-3,20-dione",gold,-1
CHEBI:17026,related,,17alpha-progesterone,gold,-1
CHEBI:17026,related,,(S)-Progesterone,gold,-1
CHEBI:17026,related,,"(S)-Pregn-4-en-3,20-dione",gold,-1
CHEBI:17026,related,,"(S)-4-Pregnene-3,20-dione",gold,-1
CHEBI:17026,exact,,progesterone,gold,-1
CHEBI:17026,exact,,"pregn-4-ene-3,20-dione",gold,-1
CHEBI:17026,exact,,Progesterone,gold,-1
CHEBI:17026,exact,,PROGESTERONE,gold,-1
CHEBI:17012,related,,acido aceneuramico,gold,-1
CHEBI:17012,related,,acidium aceneuramicum,gold,-1
CHEBI:17012,related,,acide aceneuramique,gold,-1
CHEBI:17012,related,,aceneuramic acid,gold,-1
CHEBI:17012,related,,"WURCS=2.0/1,1,0/[Aad21122h-2x_2-6_5*NCC/3=O]/1/",gold,-1
CHEBI:17012,related,,O-sialic acid,gold,-1
CHEBI:17012,related,,NeuAc,gold,-1
CHEBI:17012,related,,Neu5Ac,gold,-1
CHEBI:17012,related,,Aceneuramic acid,gold,-1
CHEBI:17012,related,,"5-Acetamido-3,5-dideoxy-D-glycero-D-galacto-2-nonulosonic acid",gold,-1
CHEBI:17012,exact,,N-Acetylneuraminic acid,gold,-1
CHEBI:17012,exact,,"5-acetamido-3,5-dideoxy-D-glycero-D-galacto-non-2-ulopyranosonic acid",gold,-1
CHEBI:17002,related,,cholesteryl esters,gold,-1
CHEBI:17002,related,,cholesterol esters,gold,-1
CHEBI:17002,related,,a cholesterol ester,gold,-1
CHEBI:17002,related,,Cholesterol ester,gold,-1
CHEBI:16997,related,,monopropylene glycol,gold,-1
CHEBI:16997,related,,methylethylene glycol,gold,-1
CHEBI:16997,related,,methylethyl glycol,gold,-1
CHEBI:16997,related,,methyl glycol,gold,-1
CHEBI:16997,related,,isopropylene glycol,gold,-1
CHEBI:16997,related,,alpha-propyleneglycol,gold,-1
CHEBI:16997,related,,Propylene glycol,gold,-1
CHEBI:16997,related,,PPD,gold,-1
CHEBI:16997,related,,MeCH(OH)CH2OH,gold,-1
CHEBI:16997,related,,HOCH2CH(OH)Me,gold,-1
CHEBI:16997,related,,HOCH2CH(OH)CH3,gold,-1
CHEBI:16997,related,,CH3CH(OH)CH2OH,gold,-1
CHEBI:16997,related,,2-hydroxypropanol,gold,-1
CHEBI:16997,related,,"1,2-dihydroxypropane",gold,-1
CHEBI:16997,related,,"1,2-Propylenglykol",gold,-1
CHEBI:16997,related,,"1,2-Propanediol",gold,-1
CHEBI:16997,exact,,"propane-1,2-diol",gold,-1
CHEBI:16997,exact,,"Propane-1,2-diol",gold,-1
CHEBI:16995,related,,"ethane-1,2-dioic acid",gold,-1
CHEBI:16995,related,,Oxalsaeure,gold,-1
CHEBI:16995,related,,HOOCCOOH,gold,-1
CHEBI:16995,related,,H2ox,gold,-1
CHEBI:16995,related,,Ethanedioic acid,gold,-1
CHEBI:16995,related,,Ethandisaeure,gold,-1
CHEBI:16995,exact,,oxalic acid,gold,-1
CHEBI:16995,exact,,Oxalic acid,gold,-1
CHEBI:16995,exact,,OXALIC ACID,gold,-1
CHEBI:16990,related,,bilirubin-IXalpha,gold,-1
CHEBI:16990,related,,"bilirubin(Z,Z)",gold,-1
CHEBI:16990,related,,Bilirubin,gold,-1
CHEBI:16990,related,,"8,12-bis(2-carboxyethyl)-2,7,13,17-tetramethyl-3,18-divinylbiladiene-ac-1,19(21H,24H)-dione",gold,-1
CHEBI:16990,related,,"2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinyl-1,10,19,22,23,24-hexahydro-21H-biline-8,12-dipropanoic acid",gold,-1
CHEBI:16990,related,,"2,17-diethenyl-1,10,19,22,23,24-hexahydro-3,7,13,18-tetramethyl-1,19-dioxo-21H-biline-8,12-dipropanoic acid",gold,-1
CHEBI:16990,related,,"1,10,19,22,23,24-hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinylbiline-8,12-dipropionic acid",gold,-1
CHEBI:16990,exact,,bilirubin,gold,-1
CHEBI:16990,exact,,"3,18-diethenyl-2,7,13,17-tetramethyl-1,19-dioxo-1,10,19,22,23,24-hexahydro-21H-biline-8,12-dipropanoic acid",gold,-1
CHEBI:16988,related,,D-Rib,gold,-1
CHEBI:16988,exact,,D-ribose,gold,-1
CHEBI:16988,exact,,D-ribo-pentose,gold,-1
CHEBI:16958,related,,omega-aminopropionic acid,gold,-1
CHEBI:16958,related,,beta-aminopropionic acid,gold,-1
CHEBI:16958,related,,bAla,gold,-1
CHEBI:16958,related,,H-beta-Ala-OH,gold,-1
CHEBI:16958,related,,3-aminopropanoic acid,gold,-1
CHEBI:16958,related,,3-Aminopropionic acid,gold,-1
CHEBI:16958,exact,,beta-alanine,gold,-1
CHEBI:16958,exact,,beta-Alanine,gold,-1
CHEBI:16958,exact,,BETA-ALANINE,gold,-1
CHEBI:16958,exact,,3-aminopropanoic acid,gold,-1
CHEBI:16953,related,,N-acetyl-L-aspartate,gold,-1
CHEBI:16953,related,,N-Acetyl-L-aspartate,gold,-1
CHEBI:16953,related,,(S)-2-(acetylamino)succinate,gold,-1
CHEBI:16953,exact,,(2S)-2-acetamidobutanedioate,gold,-1
CHEBI:16947,related,,citrate,gold,-1
CHEBI:16947,related,,cit(3-),gold,-1
CHEBI:16947,related,,cit,gold,-1
CHEBI:16947,related,,CITRATE ANION,gold,-1
CHEBI:16947,related,,2-hydroxytricarballylate,gold,-1
CHEBI:16947,related,,"2-hydroxy-1,2,3-propanetricarboxylic acid, ion(3-)",gold,-1
CHEBI:16947,related,,"2-hydroxy-1,2,3-propanetricarboxylate(3-)",gold,-1
CHEBI:16947,related,,"2-hydroxy-1,2,3-propanetricarboxylate",gold,-1
CHEBI:16947,exact,,"2-hydroxypropane-1,2,3-tricarboxylate",gold,-1
CHEBI:16924,related,,D-Pyroglutamic acid,gold,-1
CHEBI:16924,related,,D-5-Pyrrolidone-2-carboxylic acid,gold,-1
CHEBI:16924,exact,,5-oxo-D-proline,gold,-1
CHEBI:16924,exact,,5-Oxo-D-proline,gold,-1
CHEBI:16924,exact,,(2R)-5-oxopyrrolidine-2-carboxylic acid,gold,-1
CHEBI:16919,related,,alpha-Methylguanidino acetic acid,gold,-1
CHEBI:16919,related,,N-methyl-N-guanylglycine,gold,-1
CHEBI:16919,related,,N-carbamimidoyl-N-methylglycine,gold,-1
CHEBI:16919,related,,N-amidinosarcosine,gold,-1
CHEBI:16919,related,,N-[(E)-AMINO(IMINO)METHYL]-N-METHYLGLYCINE,gold,-1
CHEBI:16919,related,,N-Methyl-N-guanylglycine,gold,-1
CHEBI:16919,related,,N-(aminoiminomethyl)-N-methylglycine,gold,-1
CHEBI:16919,related,,Methylglycocyamine,gold,-1
CHEBI:16919,related,,Kreatin,gold,-1
CHEBI:16919,related,,Creatin,gold,-1
CHEBI:16919,related,,(alpha-methylguanido)acetic acid,gold,-1
CHEBI:16919,related,,(N-methylcarbamimidamido)acetic acid,gold,-1
CHEBI:16919,related,,((amino(imino)methyl)(methyl)amino)acetic acid,gold,-1
CHEBI:16919,exact,,N-[amino(imino)methyl]-N-methylglycine,gold,-1
CHEBI:16919,exact,,Creatine,gold,-1
CHEBI:16867,related,,MED,gold,-1
CHEBI:16867,related,,D-Methionin,gold,-1
CHEBI:16867,related,,D-2-Amino-4-(methylthio)butyric acid,gold,-1
CHEBI:16867,related,,(R)-methionine,gold,-1
CHEBI:16867,related,,(R)-2-amino-4-(methylthio)butanoic acid,gold,-1
CHEBI:16867,related,,(2R)-2-amino-4-(methylsulfanyl)butanoic acid,gold,-1
CHEBI:16867,exact,,D-methionine,gold,-1
CHEBI:16867,exact,,D-Methionine,gold,-1
CHEBI:16867,exact,,D-METHIONINE,gold,-1
CHEBI:16865,related,,piperidinic acid,gold,-1
CHEBI:16865,related,,piperidic acid,gold,-1
CHEBI:16865,related,,omega-aminobutyric acid,gold,-1
CHEBI:16865,related,,gamma-aminobutanoic acid,gold,-1
CHEBI:16865,related,,gamma-amino-n-butyric acid,gold,-1
CHEBI:16865,related,,gamma-Aminobuttersaeure,gold,-1
CHEBI:16865,related,,GAMMA-AMINO-BUTANOIC ACID,gold,-1
CHEBI:16865,related,,GABA,gold,-1
CHEBI:16865,related,,4Abu,gold,-1
CHEBI:16865,related,,4-aminobutyric acid,gold,-1
CHEBI:16865,related,,4-aminobutanoic acid,gold,-1
CHEBI:16865,related,,4-Aminobutyric acid,gold,-1
CHEBI:16865,related,,4-Aminobutanoic acid,gold,-1
CHEBI:16865,exact,,gamma-aminobutyric acid,gold,-1
CHEBI:16865,exact,,gamma-Aminobutyric acid,gold,-1
CHEBI:16865,exact,,4-aminobutanoic acid,gold,-1
CHEBI:16856,related,,gamma-L-Glutamyl-L-cysteinyl-glycine,gold,-1
CHEBI:16856,related,,Reduced glutathione,gold,-1
CHEBI:16856,related,,N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine,gold,-1
CHEBI:16856,related,,Glutathione-SH,gold,-1
CHEBI:16856,related,,GSH,gold,-1
CHEBI:16856,related,,5-L-Glutamyl-L-cysteinylglycine,gold,-1
CHEBI:16856,exact,,L-gamma-glutamyl-L-cysteinylglycine,gold,-1
CHEBI:16856,exact,,Glutathione,gold,-1
CHEBI:16831,related,,meglutolum,gold,-1
CHEBI:16831,related,,meglutol,gold,-1
CHEBI:16831,related,,beta-hydroxy-beta-methylglutaric acid,gold,-1
CHEBI:16831,related,,beta-Hydroxy-beta-methylglutaric acid,gold,-1
CHEBI:16831,related,,Dicrotalic acid,gold,-1
CHEBI:16831,related,,3-Hydroxy-3-methylpentanedioic acid,gold,-1
CHEBI:16831,related,,3-HYDROXY-3-METHYL-GLUTARIC ACID,gold,-1
CHEBI:16831,related,,(S)-Meglutol,gold,-1
CHEBI:16831,related,,(S)-3-Hydroxy-3-methylglutaric acid,gold,-1
CHEBI:16831,exact,,3-hydroxy-3-methylpentanedioic acid,gold,-1
CHEBI:16827,related,,Reichstein's substance H,gold,-1
CHEBI:16827,related,,Kendall's compound B,gold,-1
CHEBI:16827,related,,17-deoxycortisol,gold,-1
CHEBI:16827,related,,"11beta,21-dihydroxyprogesterone",gold,-1
CHEBI:16827,related,,"11beta,21-Dihydroxy-4-pregnene-3,20-dione",gold,-1
CHEBI:16827,related,,"(11beta)-11,21-dihydroxypregn-4-ene-3,20-dione",gold,-1
CHEBI:16827,exact,,corticosterone,gold,-1
CHEBI:16827,exact,,Corticosterone,gold,-1
CHEBI:16827,exact,,CORTICOSTERONE,gold,-1
CHEBI:16827,exact,,"11beta,21-dihydroxypregn-4-ene-3,20-dione",gold,-1
CHEBI:16813,related,,Melampyrit,gold,-1
CHEBI:16813,related,,Melampyrin,gold,-1
CHEBI:16813,related,,L-galactitol,gold,-1
CHEBI:16813,related,,Euonymit,gold,-1
CHEBI:16813,related,,Dulcose,gold,-1
CHEBI:16813,related,,Dulcitol,gold,-1
CHEBI:16813,related,,D-galactitol,gold,-1
CHEBI:16813,related,,D-Dulcitol,gold,-1
CHEBI:16813,related,,"(2R,3S,4R,5S)-hexane-1,2,3,4,5,6-hexol",gold,-1
CHEBI:16813,exact,,meso-galactitol,gold,-1
CHEBI:16813,exact,,galactitol,gold,-1
CHEBI:16813,exact,,Galactitol,gold,-1
CHEBI:16811,related,,metionina,gold,-1
CHEBI:16811,related,,alpha-amino-gamma-methylmercaptobutyric acid,gold,-1
CHEBI:16811,related,,Racemethionine,gold,-1
CHEBI:16811,related,,Methionin,gold,-1
CHEBI:16811,related,,Met,gold,-1
CHEBI:16811,related,,M,gold,-1
CHEBI:16811,related,,Hmet,gold,-1
CHEBI:16811,related,,DL-Methionine,gold,-1
CHEBI:16811,related,,2-amino-4-(methylthio)butanoic acid,gold,-1
CHEBI:16811,related,,2-amino-4-(methylsulfanyl)butanoic acid,gold,-1
CHEBI:16811,related,,2-Amino-4-(methylthio)butyric acid,gold,-1
CHEBI:16811,exact,,methionine,gold,-1
CHEBI:16811,exact,,Methionine,gold,-1
CHEBI:16810,related,,alpha-ketoglutarate,gold,-1
CHEBI:16810,related,,"2-oxopentanedioic acid, ion(2-)",gold,-1
CHEBI:16810,related,,2-oxoglutarate,gold,-1
CHEBI:16810,related,,2-ketoglutarate,gold,-1
CHEBI:16810,exact,,2-oxopentanedioate,gold,-1
CHEBI:16782,related,,(S)-2-hydroxyglutarate,gold,-1
CHEBI:16782,exact,,(2S)-2-hydroxypentanedioate,gold,-1
CHEBI:16765,related,,3-(2-Aminoethyl)indole,gold,-1
CHEBI:16765,related,,2-(3-indolyl)ethylamine,gold,-1
CHEBI:16765,related,,2-(1H-INDOL-3-YL)ETHANAMINE,gold,-1
CHEBI:16765,related,,1H-indole-3-ethanamine,gold,-1
CHEBI:16765,exact,,Tryptamine,gold,-1
CHEBI:16765,exact,,2-(1H-indol-3-yl)ethanamine,gold,-1
CHEBI:167559,related,,glycans,gold,-1
CHEBI:16750,related,,Guo,gold,-1
CHEBI:16750,related,,Guanosin,gold,-1
CHEBI:16750,related,,Guanine-9-beta-D-ribofuranoside,gold,-1
CHEBI:16750,related,,Guanine riboside,gold,-1
CHEBI:16750,related,,G,gold,-1
CHEBI:16750,related,,9-beta-D-ribofuranosyl-guanine,gold,-1
CHEBI:16750,related,,"2-amino-9-beta-D-ribofuranosyl-1,9-dihydro-6H-purin-6-one",gold,-1
CHEBI:16750,related,,"2-amino-1,9-dihydro-9-beta-D-ribofuranosyl-6H-purin-6-one",gold,-1
CHEBI:16750,related,,2(3H)-imino-9-beta-D-ribofuranosyl-9H-purin-6(1H)-one,gold,-1
CHEBI:16750,exact,,guanosine,gold,-1
CHEBI:16750,exact,,Guanosine,gold,-1
CHEBI:16742,related,,Uracil-6-carboxylic acid,gold,-1
CHEBI:16742,related,,Orotsaeure,gold,-1
CHEBI:16742,exact,,Orotic acid,gold,-1
CHEBI:16742,exact,,OROTIC ACID,gold,-1
CHEBI:16742,exact,,"2,6-dioxo-1,2,3,6-tetrahydropyrimidine-4-carboxylic acid",gold,-1
CHEBI:16737,related,,creatinina,gold,-1
CHEBI:16737,related,,Kreatinin,gold,-1
CHEBI:16737,related,,Creatine anhydride,gold,-1
CHEBI:16737,related,,"2-amino-1,5-dihydro-1-methyl-4H-Imidazol-4-one",gold,-1
CHEBI:16737,related,,2-Amino-1-methylimidazolin-4-one,gold,-1
CHEBI:16737,related,,1-methylglycocyamidine,gold,-1
CHEBI:16737,related,,1-Methylhydantoin-2-imide,gold,-1
CHEBI:16737,related,,1-Methylglycocyamidine,gold,-1
CHEBI:16737,exact,,creatinine,gold,-1
CHEBI:16737,exact,,Creatinine,gold,-1
CHEBI:16737,exact,,2-imino-1-methylimidazolidin-4-one,gold,-1
CHEBI:16733,related,,D-alpha-amino acids,gold,-1
CHEBI:16733,related,,D-Amino acid,gold,-1
CHEBI:16733,exact,,D-alpha-amino acids,gold,-1
CHEBI:16733,exact,,D-alpha-amino acid,gold,-1
CHEBI:16716,related,,phenyl hydride,gold,-1
CHEBI:16716,related,,cyclohexatriene,gold,-1
CHEBI:16716,related,,benzole,gold,-1
CHEBI:16716,related,,[6]annulene,gold,-1
CHEBI:16716,related,,Pyrobenzole,gold,-1
CHEBI:16716,related,,Pyrobenzol,gold,-1
CHEBI:16716,related,,Phene,gold,-1
CHEBI:16716,related,,Mineral naphtha,gold,-1
CHEBI:16716,related,,Coal naphtha,gold,-1
CHEBI:16716,related,,Bicarburet of hydrogen,gold,-1
CHEBI:16716,related,,Benzol,gold,-1
CHEBI:16716,related,,Benzine,gold,-1
CHEBI:16716,related,,Benzen,gold,-1
CHEBI:16716,exact,,benzene,gold,-1
CHEBI:16716,exact,,Benzene,gold,-1
CHEBI:16716,exact,,BENZENE,gold,-1
CHEBI:167114,related,,a 2-hydroxydicarboxylate,gold,-1
CHEBI:16708,related,,Adenin,gold,-1
CHEBI:16708,related,,Ade,gold,-1
CHEBI:16708,related,,A,gold,-1
CHEBI:16708,related,,6-Aminopurine,gold,-1
CHEBI:16708,exact,,adenine,gold,-1
CHEBI:16708,exact,,Adenine,gold,-1
CHEBI:16708,exact,,ADENINE,gold,-1
CHEBI:16708,exact,,9H-purin-6-amine,gold,-1
CHEBI:166902,related,,noradrenaline,gold,-1
CHEBI:16680,related,,adenosylhomocysteine,gold,-1
CHEBI:16680,related,,SAH,gold,-1
CHEBI:16680,related,,"S-[1-(adenin-9-yl)-1,5-dideoxy-beta-D-ribofuranos-5-yl]-L-homocysteine",gold,-1
CHEBI:16680,related,,S-Adenosylhomocysteine,gold,-1
CHEBI:16680,related,,S-(5'-adenosyl)-L-homocysteine,gold,-1
CHEBI:16680,related,,AdoHcy,gold,-1
CHEBI:16680,related,,Adenosyl-L-homocysteine,gold,-1
CHEBI:16680,related,,2-S-adenosyl-L-homocysteine,gold,-1
CHEBI:16680,related,,"(2S)-2-amino-4-({[(2S,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]methyl}sulfanyl)butanoic acid",gold,-1
CHEBI:16680,exact,,S-Adenosyl-L-homocysteine,gold,-1
CHEBI:16680,exact,,S-ADENOSYL-L-HOMOCYSTEINE,gold,-1
CHEBI:16680,exact,,S-(5'-deoxyadenosin-5'-yl)-L-homocysteine,gold,-1
CHEBI:16670,related,,peptidos,gold,-1
CHEBI:16670,related,,peptido,gold,-1
CHEBI:16670,related,,Peptid,gold,-1
CHEBI:16670,exact,,peptides,gold,-1
CHEBI:16670,exact,,Peptide,gold,-1
CHEBI:16651,related,,L-lactate,gold,-1
CHEBI:16651,related,,L-(+)-lactate,gold,-1
CHEBI:16651,related,,L(+)-lactate,gold,-1
CHEBI:16651,related,,(+)-lactate,gold,-1
CHEBI:16651,exact,,(S)-lactate,gold,-1
CHEBI:16651,exact,,(2S)-2-hydroxypropanoate,gold,-1
CHEBI:16646,related,,saccharidum,gold,-1
CHEBI:16646,related,,saccharides,gold,-1
CHEBI:16646,related,,saccharide,gold,-1
CHEBI:16646,related,,hydrates de carbone,gold,-1
CHEBI:16646,related,,glucidos,gold,-1
CHEBI:16646,related,,glucido,gold,-1
CHEBI:16646,related,,glucides,gold,-1
CHEBI:16646,related,,glucide,gold,-1
CHEBI:16646,related,,carbohidratos,gold,-1
CHEBI:16646,related,,carbohidrato,gold,-1
CHEBI:16646,related,,a carbohydrate,gold,-1
CHEBI:16646,related,,Kohlenhydrate,gold,-1
CHEBI:16646,related,,Kohlenhydrat,gold,-1
CHEBI:16646,exact,,carbohydrates,gold,-1
CHEBI:16646,exact,,carbohydrate,gold,-1
CHEBI:16643,related,,Methionine,gold,-1
CHEBI:16643,related,,Met,gold,-1
CHEBI:16643,related,,METHIONINE,gold,-1
CHEBI:16643,related,,M,gold,-1
CHEBI:16643,related,,L-alpha-amino-gamma-methylmercaptobutyric acid,gold,-1
CHEBI:16643,related,,L-Methionin,gold,-1
CHEBI:16643,related,,L-(-)-methionine,gold,-1
CHEBI:16643,related,,(S)-methionine,gold,-1
CHEBI:16643,related,,(S)-2-amino-4-(methylthio)butyric acid,gold,-1
CHEBI:16643,related,,(S)-2-amino-4-(methylthio)butanoic acid,gold,-1
CHEBI:16643,related,,(2S)-2-amino-4-(methylsulfanyl)butanoic acid,gold,-1
CHEBI:16643,exact,,L-methionine,gold,-1
CHEBI:16643,exact,,L-Methionine,gold,-1
CHEBI:16541,related,,protein polypeptide chains,gold,-1
CHEBI:16541,related,,polypeptide chain,gold,-1
CHEBI:16541,related,,a protein,gold,-1
CHEBI:16541,related,,Protein,gold,-1
CHEBI:16530,related,,alpha-oxoisovaleric acid,gold,-1
CHEBI:16530,related,,alpha-oxo-beta-methylbutyricacid,gold,-1
CHEBI:16530,related,,alpha-keto-isovaleric acid,gold,-1
CHEBI:16530,related,,alpha-Ketovaline,gold,-1
CHEBI:16530,related,,Isopropylglyoxylic acid,gold,-1
CHEBI:16530,related,,Dimethylpyruvic acid,gold,-1
CHEBI:16530,related,,3-Methyl-2-oxobutyric acid,gold,-1
CHEBI:16530,related,,3-Methyl-2-oxobutanoate,gold,-1
CHEBI:16530,related,,2-Oxoisovaleric acid,gold,-1
CHEBI:16530,related,,2-Oxo-3-methylbutyric acid,gold,-1
CHEBI:16530,related,,2-Oxo-3-methylbutanoic acid,gold,-1
CHEBI:16530,related,,2-Ketovaline,gold,-1
CHEBI:16530,related,,2-Ketoisovaleric acid,gold,-1
CHEBI:16530,related,,2-Keto-3-methylbutyric acid,gold,-1
CHEBI:16530,exact,,3-methyl-2-oxobutanoic acid,gold,-1
CHEBI:16530,exact,,3-Methyl-2-oxobutanoic acid,gold,-1
CHEBI:16530,exact,,3-METHYL-2-OXOBUTANOIC ACID,gold,-1
CHEBI:16526,related,,carbonic anhydride,gold,-1
CHEBI:16526,related,,[CO2],gold,-1
CHEBI:16526,related,,R-744,gold,-1
CHEBI:16526,related,,E290,gold,-1
CHEBI:16526,related,,E-290,gold,-1
CHEBI:16526,related,,E 290,gold,-1
CHEBI:16526,related,,CO2,gold,-1
CHEBI:16526,exact,,methanedione,gold,-1
CHEBI:16526,exact,,dioxidocarbon,gold,-1
CHEBI:16526,exact,,carbon dioxide,gold,-1
CHEBI:16526,exact,,Carbon dioxide,gold,-1
CHEBI:16526,exact,,CARBON DIOXIDE,gold,-1
CHEBI:16498,related,,N-acylneuraminic acids,gold,-1
CHEBI:16498,related,,N-Acylneuraminate,gold,-1
CHEBI:16498,exact,,"5-alkanamido-3,5-dideoxy-D-glycero-D-galacto-non-2-ulopyranosonic acid",gold,-1
CHEBI:16449,related,,alanina,gold,-1
CHEBI:16449,related,,Alanin,gold,-1
CHEBI:16449,related,,ALA,gold,-1
CHEBI:16449,related,,A,gold,-1
CHEBI:16449,related,,2-Aminopropionic acid,gold,-1
CHEBI:16449,related,,2-Aminopropanoic acid,gold,-1
CHEBI:16449,exact,,alanine,gold,-1
CHEBI:16449,exact,,Alanine,gold,-1
CHEBI:16449,exact,,2-aminopropanoic acid,gold,-1
CHEBI:16385,related,,thioethers,gold,-1
CHEBI:16385,related,,organic sulfides,gold,-1
CHEBI:16385,related,,Thioether,gold,-1
CHEBI:16385,related,,Sulfide,gold,-1
CHEBI:16385,related,,RSR,gold,-1
CHEBI:16385,exact,,sulfides,gold,-1
CHEBI:16375,related,,DCY,gold,-1
CHEBI:16375,related,,D-Zystein,gold,-1
CHEBI:16375,related,,D-Cystein,gold,-1
CHEBI:16375,related,,D-Amino-3-mercaptopropionic acid,gold,-1
CHEBI:16375,related,,(S)-2-amino-3-mercaptopropanoic acid,gold,-1
CHEBI:16375,related,,(2S)-2-amino-3-sulfanylpropanoic acid,gold,-1
CHEBI:16375,related,,(2S)-2-amino-3-mercaptopropanoic acid,gold,-1
CHEBI:16375,exact,,D-cysteine,gold,-1
CHEBI:16375,exact,,D-Cysteine,gold,-1
CHEBI:16375,exact,,D-CYSTEINE,gold,-1
CHEBI:16344,related,,guanidineacetic acid,gold,-1
CHEBI:16344,related,,N-guanylglycine,gold,-1
CHEBI:16344,related,,N-amidinoglycine,gold,-1
CHEBI:16344,related,,N-[Amino(Imino)Methyl]Glycine,gold,-1
CHEBI:16344,related,,N-Amidinoglycine,gold,-1
CHEBI:16344,related,,N-(carbamimidoyl)glycine,gold,-1
CHEBI:16344,related,,Guanidoacetic acid,gold,-1
CHEBI:16344,related,,Guanidinoacetate,gold,-1
CHEBI:16344,related,,Glycocyamine,gold,-1
CHEBI:16344,exact,,N-carbamimidoylglycine,gold,-1
CHEBI:16344,exact,,Guanidinoacetic acid,gold,-1
CHEBI:16344,exact,,(carbamimidamido)acetic acid,gold,-1
CHEBI:16336,related,,hyaluronan,gold,-1
CHEBI:16336,related,,acido hialuronico,gold,-1
CHEBI:16336,related,,acide hyaluronique,gold,-1
CHEBI:16336,related,,"[beta-N-Acetyl-D-glucosaminyl(1,4)beta-D-glucuronosyl(1,3)]n",gold,-1
