hpoID,class,type,content,system,round
HP:0008127,label,,Bipartite calcaneus,gold,-1
HP:0008127,reference,,UMLS:C1835574,gold,-1
HP:0008127,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0003045,exact,direct,Abnormality of the patella,gold,-1
HP:0003045,exact,direct,Patellar abnormality,gold,-1
HP:0003045,exact,layperson,Abnormal kneecap,gold,-1
HP:0003045,definition,,Abnormality of the patella (knee cap).,gold,-1
HP:0003045,label,,Abnormal patella morphology,gold,-1
HP:0003045,child,,HP:0002999,gold,-1
HP:0003045,child,,HP:0006369,gold,-1
HP:0003045,child,,HP:0006378,gold,-1
HP:0003045,child,,HP:0006397,gold,-1
HP:0003045,child,,HP:0006446,gold,-1
HP:0003045,child,,HP:0006454,gold,-1
HP:0003045,child,,HP:0006498,gold,-1
HP:0003045,child,,HP:0010498,gold,-1
HP:0003045,child,,HP:0010499,gold,-1
HP:0003045,child,,HP:0031174,gold,-1
HP:0003045,child,,HP:0033308,gold,-1
HP:0003045,child,,HP:0034186,gold,-1
HP:0003045,child,,HP:0041237,gold,-1
HP:0003045,child,,HP:6001377,gold,-1
HP:0003045,reference,,UMLS:C4021743,gold,-1
HP:0003045,reference,,https://orcid.org/0000-0001-5208-3432,gold,-1
HP:0003045,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0031432,comment,,"Simple motor stereotypies often involve rhythmic or repetitive movements of specific components of the body including upper extremities or head and face, whereas more complex repetitive movements often include whole body movements (e.g., body rocking, self-hugging).",gold,-1
HP:0031432,definition,,"A broad range of compulsive behaviors are repeated, including simple motor stereotypies and tics, as well as more complex repetitive movements or compulsions.",gold,-1
HP:0031432,label,,Restricted or repetitive behaviors or interests,gold,-1
HP:0031432,child,,HP:0000723,gold,-1
HP:0031432,child,,HP:0000733,gold,-1
HP:0031432,child,,HP:0008762,gold,-1
HP:0031432,child,,HP:4000070,gold,-1
HP:0031432,child,,HP:5200108,gold,-1
HP:0005916,exact,direct,Abnormal shape of metacarpal bones,gold,-1
HP:0005916,exact,layperson,Abnormal shape of long bones of hand,gold,-1
HP:0005916,definition,,Any abnormal shape or structure of the metacarpal bones.,gold,-1
HP:0005916,label,,Abnormal metacarpal morphology,gold,-1
HP:0005916,child,,HP:0001230,gold,-1
HP:0005916,child,,HP:0001504,gold,-1
HP:0005916,child,,HP:0005913,gold,-1
HP:0005916,child,,HP:0005914,gold,-1
HP:0005916,child,,HP:0005917,gold,-1
HP:0005916,child,,HP:0006012,gold,-1
HP:0005916,child,,HP:0006042,gold,-1
HP:0005916,child,,HP:0006048,gold,-1
HP:0005916,child,,HP:0006051,gold,-1
HP:0005916,child,,HP:0006086,gold,-1
HP:0005916,child,,HP:0006108,gold,-1
HP:0005916,child,,HP:0006119,gold,-1
HP:0005916,child,,HP:0006160,gold,-1
HP:0005916,child,,HP:0006166,gold,-1
HP:0005916,child,,HP:0006174,gold,-1
HP:0005916,child,,HP:0006232,gold,-1
HP:0005916,child,,HP:0006236,gold,-1
HP:0005916,child,,HP:0009701,gold,-1
HP:0005916,child,,HP:0010009,gold,-1
HP:0005916,child,,HP:0010010,gold,-1
HP:0005916,child,,HP:0010011,gold,-1
HP:0005916,child,,HP:0010012,gold,-1
HP:0005916,child,,HP:0010013,gold,-1
HP:0005916,child,,HP:0010493,gold,-1
HP:0005916,child,,HP:0011909,gold,-1
HP:0005916,child,,HP:0011911,gold,-1
HP:0005916,child,,HP:0031809,gold,-1
HP:0005916,child,,HP:6000651,gold,-1
HP:0005916,reference,,UMLS:C4021615,gold,-1
HP:0005916,reference,,https://orcid.org/0000-0001-5208-3432,gold,-1
HP:0005916,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0011927,related,layperson,Very short digits,gold,-1
HP:0011927,comment,,"Note that the term brachydactyly is reserved for specific patterns of short digits, see HP:0001156.",gold,-1
HP:0011927,definition,,"One or more digit that appears disproportionately short compared to the hand/foot, whereby either the entire digit or a specific phalanx is shortened.",gold,-1
HP:0011927,label,,Short digit,gold,-1
HP:0011927,child,,HP:0001156,gold,-1
HP:0011927,child,,HP:0001831,gold,-1
HP:0011927,child,,HP:0009381,gold,-1
HP:0011927,reference,,UMLS:C1860176,gold,-1
HP:0011927,reference,,UMLS:C4023124,gold,-1
HP:0011927,reference,,https://orcid.org/0000-0002-5316-1399,gold,-1
HP:0011927,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0011119,exact,direct,Abnormality of the nasal dorsum,gold,-1
HP:0011119,exact,direct,Anomaly of the nasal ridge,gold,-1
HP:0011119,narrow,layperson,Malformation of the nasal ridge,gold,-1
HP:0011119,narrow,layperson,Malformation of the nasal dorsum,gold,-1
HP:0011119,narrow,layperson,Malformation of the dorsum of nose,gold,-1
HP:0011119,narrow,layperson,Deformity of the nasal ridge,gold,-1
HP:0011119,narrow,,Deformity of the nasal dorsum,gold,-1
HP:0011119,narrow,,Deformity of the dorsum of the nose,gold,-1
HP:0011119,narrow,layperson,Crooked nasal ridge,gold,-1
HP:0011119,narrow,layperson,Crooked nasal dorsum,gold,-1
HP:0011119,narrow,layperson,Crooked dorsum of nose,gold,-1
HP:0011119,narrow,,Abnormal morphology of dorsum of nose,gold,-1
HP:0011119,exact,layperson,Abnormality of the nasal ridge,gold,-1
HP:0011119,exact,,Abnormality of the dorsum of nose,gold,-1
HP:0011119,comment,,"The nasal ridge is the midline prominence of the nose, extending from the nasal root to the tip.",gold,-1
HP:0011119,definition,,"An abnormality of the nasal dorsum, also known as the nasal ridge.",gold,-1
HP:0011119,label,,Abnormal nasal dorsum morphology,gold,-1
HP:0011119,child,,HP:0000418,gold,-1
HP:0011119,child,,HP:0000444,gold,-1
HP:0011119,child,,HP:0000457,gold,-1
HP:0011119,child,,HP:0011120,gold,-1
HP:0011119,child,,HP:0012811,gold,-1
HP:0011119,reference,,UMLS:C4021202,gold,-1
HP:0011119,reference,,UMLS:C4280332,gold,-1
HP:0011119,reference,,https://orcid.org/0000-0001-5889-4463,gold,-1
HP:0011119,reference,,https://orcid.org/0000-0001-5208-3432,gold,-1
HP:0011119,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0011119,reference,,PMID:19152422,gold,-1
HP:0009588,exact,direct,Acoustic Neuroma,gold,-1
HP:0009588,exact,direct,Vestibular Schwann cell tumor,gold,-1
HP:0009588,exact,direct,Vestibular neurilemmoma,gold,-1
HP:0009588,exact,direct,Vestibular neurinoma,gold,-1
HP:0009588,exact,direct,Vestibular neurolemmoma,gold,-1
HP:0009588,exact,uk,Vestibular Schwann cell tumour,gold,-1
HP:0009588,definition,,"A vestibular schwannoma (also known as acoustic neuroma, acoustic neurinoma, or acoustic neurilemoma) is a benign, usually slow-growing tumor that develops from the VIIIth cranial nerve supplying the inner ear.",gold,-1
HP:0009588,label,,Vestibular schwannoma,gold,-1
HP:0009588,child,,HP:0009589,gold,-1
HP:0009588,child,,HP:0009590,gold,-1
HP:0009588,reference,,NCIT:C3269,gold,-1
HP:0009588,reference,,SNOMEDCT_US:126949007,gold,-1
HP:0009588,reference,,SNOMEDCT_US:985004,gold,-1
HP:0009588,reference,,UMLS:C0027859,gold,-1
HP:0009588,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0100795,definition,,The absence of the normal curvature of the vertebral column.,gold,-1
HP:0100795,label,,Abnormally straight spine,gold,-1
HP:0100795,reference,,UMLS:C4021969,gold,-1
HP:0100795,reference,,https://orcid.org/0009-0006-4530-3154,gold,-1
HP:0032677,exact,direct,Generalised onset motor seizure,gold,-1
HP:0032677,exact,direct,Generalised-onset motor seizure,gold,-1
HP:0032677,exact,direct,Generalized onset motor seizure,gold,-1
HP:0032677,definition,,A generalized motor seizure is a type of generalized-onset seizure with predominantly motor (involving musculature) signs. The motor event could consist of an increase (positive) or decrease (negative) in muscle contraction to produce a movement.,gold,-1
HP:0032677,label,,Generalized-onset motor seizure,gold,-1
HP:0032677,child,,HP:0002123,gold,-1
HP:0032677,child,,HP:0010818,gold,-1
HP:0032677,child,,HP:0011169,gold,-1
HP:0032677,child,,HP:0011170,gold,-1
HP:0032677,child,,HP:0025190,gold,-1
HP:0032677,child,,HP:0032795,gold,-1
HP:0032677,child,,HP:0032842,gold,-1
HP:0032677,child,,HP:0032887,gold,-1
HP:0032677,reference,,PMID:11580774,gold,-1
HP:0032677,reference,,PMID:28276060,gold,-1
HP:0032677,reference,,PMID:28276064,gold,-1
HP:0001161,exact,direct,Finger polydactyly,gold,-1
HP:0001161,exact,direct,Polydactyly of the hand,gold,-1
HP:0001161,exact,,Supernumerary finger,gold,-1
HP:0001161,exact,layperson,Extra finger,gold,-1
HP:0001161,definition,,A kind of polydactyly characterized by the presence of a supernumerary finger or fingers.,gold,-1
HP:0001161,label,,Hand polydactyly,gold,-1
HP:0001161,child,,HP:0001162,gold,-1
HP:0001161,child,,HP:0001177,gold,-1
HP:0001161,child,,HP:0006159,gold,-1
HP:0001161,child,,HP:0010441,gold,-1
HP:0001161,child,,HP:0010690,gold,-1
HP:0001161,reference,,MEDDRA:10036064,gold,-1
HP:0001161,reference,,SNOMEDCT_US:81793007,gold,-1
HP:0001161,reference,,UMLS:C0158733,gold,-1
HP:0001161,reference,,https://orcid.org/0000-0001-6908-9849,gold,-1
HP:0001161,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0011169,exact,direct,Generalised clonic seizure,gold,-1
HP:0011169,exact,direct,Generalised onset clonic seizure,gold,-1
HP:0011169,exact,direct,Generalised-onset clonic seizure,gold,-1
HP:0011169,exact,direct,Generalized onset clonic seizure,gold,-1
HP:0011169,exact,direct,Generalized-onset clonic seizure,gold,-1
HP:0011169,exact,plural,Generalized clonic seizures,gold,-1
HP:0011169,exact,plural,Generalised clonic seizures,gold,-1
HP:0011169,exact,uk,Generalised clonic seizures,gold,-1
HP:0011169,comment,,"Generalized clonic seizures are much less common than are tonic-clonic seizures, usually occur in infants, and should be distinguished from jitteriness or shuddering attacks.",gold,-1
HP:0011169,definition,,"Generalized clonic seizure is a type of generalized motor seizure characterized by sustained bilateral jerking, either symmetric or asymmetric, that is regularly repetitive and involves the same muscle groups.",gold,-1
HP:0011169,label,,Generalized clonic seizure,gold,-1
HP:0011169,reference,,UMLS:C4023499,gold,-1
HP:0011169,reference,,HPO_CONTRIBUTOR:jalbers,gold,-1
HP:0011169,reference,,PMID:28276060,gold,-1
HP:0011169,reference,,PMID:28276064,gold,-1
HP:0002215,broad,direct,Sparse axillary and pubic hair,gold,-1
HP:0002215,broad,direct,"Sparse scalp, axillary, and pubic hair",gold,-1
HP:0002215,exact,direct,sparse to absent axillary hair,gold,-1
HP:0002215,exact,layperson,Little underarm hair,gold,-1
HP:0002215,exact,layperson,Limited armpit hair,gold,-1
HP:0002215,definition,,Reduced number or density of axillary hair.,gold,-1
HP:0002215,label,,Sparse axillary hair,gold,-1
HP:0002215,reference,,UMLS:C1858574,gold,-1
HP:0002215,reference,,https://orcid.org/0000-0002-6548-5200,gold,-1
HP:0002215,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0002317,exact,direct,Gait instability,gold,-1
HP:0002317,exact,layperson,Unsteady walk,gold,-1
HP:0002317,label,,Unsteady gait,gold,-1
HP:0002317,child,,HP:0006962,gold,-1
HP:0002317,reference,,SNOMEDCT_US:22631008,gold,-1
HP:0002317,reference,,SNOMEDCT_US:394616008,gold,-1
HP:0002317,reference,,UMLS:C0231686,gold,-1
HP:0002317,reference,,https://orcid.org/0000-0001-5208-3432,gold,-1
HP:0100595,definition,,"An abnormal forward-flexed posture e.g. forward flexion of the spine, which is noticeable when standing or walking but disappears when lying down. It is becoming an increasingly recognized feature of Parkinson's disease and dystonic disorders.",gold,-1
HP:0100595,label,,Camptocormia,gold,-1
HP:0100595,reference,,SNOMEDCT_US:13534001,gold,-1
HP:0100595,reference,,UMLS:C0264162,gold,-1
HP:0100595,reference,,https://orcid.org/0009-0006-4530-3154,gold,-1
HP:0010521,definition,,Gait apraxia affecting the ability to make walking movements with the legs.,gold,-1
HP:0010521,label,,Gait apraxia,gold,-1
HP:0010521,reference,,SNOMEDCT_US:30767006,gold,-1
HP:0010521,reference,,UMLS:C1510417,gold,-1
HP:0010521,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0011070,exact,direct,Abnormality of molar morphology,gold,-1
HP:0011070,exact,layperson,Abnormal shape of molar tooth,gold,-1
HP:0011070,definition,,An abnormality of morphology of molar tooth.,gold,-1
HP:0011070,label,,Abnormal molar morphology,gold,-1
HP:0011070,child,,HP:0006344,gold,-1
HP:0011070,child,,HP:0011071,gold,-1
HP:0011070,child,,HP:0011092,gold,-1
HP:0011070,child,,HP:0033783,gold,-1
HP:0011070,reference,,UMLS:C4023553,gold,-1
HP:0011070,reference,,https://orcid.org/0000-0001-5889-4463,gold,-1
HP:0011070,reference,,https://orcid.org/0000-0002-9338-3017,gold,-1
HP:0012622,related,direct,Loss of renal function,gold,-1
HP:0012622,related,direct,Progressive renal failure,gold,-1
HP:0012622,related,direct,Progressive renal insufficiency,gold,-1
HP:0012622,related,direct,"Renal insufficiency, progressive",gold,-1
HP:0012622,related,,"Renal failure, progressive",gold,-1
HP:0012622,exact,abbreviation,CKD,gold,-1
HP:0012622,definition,,Functional anomaly of the kidney persisting for at least three months.,gold,-1
HP:0012622,label,,Chronic kidney disease,gold,-1
HP:0012622,child,,HP:0003774,gold,-1
HP:0012622,child,,HP:0012623,gold,-1
HP:0012622,child,,HP:0012624,gold,-1
HP:0012622,child,,HP:0012625,gold,-1
HP:0012622,child,,HP:0012626,gold,-1
HP:0012622,reference,,SNOMEDCT_US:709044004,gold,-1
HP:0012622,reference,,UMLS:C0748318,gold,-1
HP:0012622,reference,,UMLS:C1561643,gold,-1
HP:0012622,reference,,https://orcid.org/0000-0002-5316-1399,gold,-1
HP:0012622,reference,,HPO_CONTRIBUTOR:Eurenomics_ewuehl,gold,-1
HP:0012368,exact,,Flat facies,gold,-1
HP:0012368,exact,layperson,Flat facial shape,gold,-1
HP:0012368,exact,,Flat facial profile,gold,-1
HP:0012368,comment,,"A useful guide is to imagine that a line connecting the glabella to the anterior most part of the mandible touches the top of the philtrum where it meets the base of the columella. The glabella is the most prominent point on the frontal bone above the root of the nose. If the superior philtrum is anterior to this line the face is convex, if the superior philtrum is posterior to this line the face is concave.",gold,-1
HP:0012368,definition,,Absence of concavity or convexity of the face when viewed in profile.,gold,-1
HP:0012368,label,,Flat face,gold,-1
HP:0012368,reference,,UMLS:C1853241,gold,-1
HP:0012368,reference,,https://orcid.org/0000-0001-5889-4463,gold,-1
HP:0012368,reference,,https://orcid.org/0000-0002-5316-1399,gold,-1
HP:0012368,reference,,PMID:19125436,gold,-1
HP:0030072,narrow,uk,Tumour of the paranasal sinuses,gold,-1
HP:0030072,narrow,,Tumor of the paranasal sinuses,gold,-1
HP:0030072,exact,,Neoplasm of the paranasal sinuses,gold,-1
HP:0030072,definition,,A tumor that originates in the paranasal sinus.,gold,-1
HP:0030072,label,,Paranasal sinus neoplasm,gold,-1
HP:0030072,reference,,NCIT:C3262,gold,-1
HP:0030072,reference,,SNOMEDCT_US:126675008,gold,-1
HP:0030072,reference,,UMLS:C0030470,gold,-1
HP:0030072,reference,,https://orcid.org/0000-0001-5889-4463,gold,-1
HP:0010885,exact,direct,Aseptic bone necrosis,gold,-1
HP:0010885,exact,direct,Aseptic necrosis,gold,-1
HP:0010885,exact,direct,Bone infarction,gold,-1
HP:0010885,exact,direct,Ischemic bone necrosis,gold,-1
HP:0010885,exact,direct,Osteochondronecrosis,gold,-1
HP:0010885,exact,direct,Osteonecrosis,gold,-1
HP:0010885,exact,uk,Ischaemic bone necrosis,gold,-1
HP:0010885,exact,layperson,Death of bone due to decreased blood supply,gold,-1
HP:0010885,comment,,"The interruption of the blood supply may have many different causes such as rapid growth, heredity causes, trauma or overuse, anatomic conformation, dietary imbalances or secondary effects of other diseases.",gold,-1
HP:0010885,definition,,A disease where there is cellular death (necrosis) of bone components due to interruption of the blood supply.,gold,-1
HP:0010885,label,,Avascular necrosis,gold,-1
HP:0010885,child,,HP:0100323,gold,-1
HP:0010885,reference,,SNOMEDCT_US:240196003,gold,-1
HP:0010885,reference,,SNOMEDCT_US:398199007,gold,-1
HP:0010885,reference,,SNOMEDCT_US:72756009,gold,-1
HP:0010885,reference,,UMLS:C0029445,gold,-1
HP:0010885,reference,,UMLS:C0085660,gold,-1
HP:0010885,reference,,UMLS:C0520474,gold,-1
HP:0010885,reference,,UMLS:C0877326,gold,-1
HP:0010885,reference,,https://orcid.org/0000-0002-6548-5200,gold,-1
HP:0010885,reference,,https://orcid.org/0009-0006-4530-3154,gold,-1
HP:0032682,exact,direct,Focal non-motor aware seizure,gold,-1
HP:0032682,definition,,A focal non-motor seizure in which awareness is retained throughout the seizure.,gold,-1
HP:0032682,label,,Focal aware non-motor seizure,gold,-1
HP:0032682,child,,HP:0032681,gold,-1
HP:0032682,child,,HP:0032734,gold,-1
HP:0032682,child,,HP:0032740,gold,-1
HP:0032682,child,,HP:0032754,gold,-1
HP:0032682,child,,HP:0032789,gold,-1
HP:0032682,reference,,PMID:20196795,gold,-1
HP:0032682,reference,,PMID:23739099,gold,-1
HP:0032682,reference,,PMID:28276060,gold,-1
HP:0032682,reference,,PMID:28276064,gold,-1
HP:0010831,exact,direct,Abnormality of proprioception,gold,-1
HP:0010831,definition,,A loss or impairment of the sensation of the relative position of parts of the body and joint position.,gold,-1
HP:0010831,label,,Impaired proprioception,gold,-1
HP:0010831,child,,HP:0002403,gold,-1
HP:0010831,child,,HP:0002495,gold,-1
HP:0010831,child,,HP:0006858,gold,-1
HP:0010831,child,,HP:0010871,gold,-1
HP:0010831,reference,,UMLS:C1856691,gold,-1
HP:0010831,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0006426,label,,Rudimentary to absent tibiae,gold,-1
HP:0006426,reference,,UMLS:C1968943,gold,-1
HP:0031331,exact,direct,Abnormal cardiac muscle cell morphology,gold,-1
HP:0031331,definition,,"Any structural anomaly of cardiomyocytes, which are terminally differentiated muscle cells in the heart that are interconnected end to end by gap junctions, which allows coordinated contraction of heart tissue.",gold,-1
HP:0031331,label,,Abnormal cardiomyocyte morphology,gold,-1
HP:0031331,child,,HP:0031319,gold,-1
HP:0031331,child,,HP:0031320,gold,-1
HP:0031331,child,,HP:0031332,gold,-1
HP:0031331,child,,HP:0031333,gold,-1
HP:0031331,child,,HP:0031334,gold,-1
HP:0031331,child,,HP:0031335,gold,-1
HP:0031331,child,,HP:0031337,gold,-1
HP:0031331,child,,HP:0031338,gold,-1
HP:0031331,child,,HP:0031339,gold,-1
HP:0031331,child,,HP:0033997,gold,-1
HP:0005791,definition,,Abnormal thickening of the cortex of the diaphyseal region of long bones.,gold,-1
HP:0005791,label,,Cortical thickening of long bone diaphyses,gold,-1
HP:0005791,reference,,UMLS:C4025133,gold,-1
HP:0005791,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0012547,definition,,Anomalous movements of the eyes that occur without the subject wanting them to happen.,gold,-1
HP:0012547,label,,Abnormal involuntary eye movements,gold,-1
HP:0012547,child,,HP:0000639,gold,-1
HP:0012547,child,,HP:0007295,gold,-1
HP:0012547,child,,HP:0007704,gold,-1
HP:0012547,child,,HP:0007738,gold,-1
HP:0012547,child,,HP:0010543,gold,-1
HP:0012547,child,,HP:0031931,gold,-1
HP:0012547,child,,HP:6000709,gold,-1
HP:0012547,reference,,UMLS:C4022855,gold,-1
HP:0012547,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0011329,exact,direct,Abnormality of the bregma sutures,gold,-1
HP:0011329,exact,direct,Abnormality of the calvarium sutures,gold,-1
HP:0011329,exact,direct,Abnormality of the cranial sutures,gold,-1
HP:0011329,exact,direct,Abnormality of the skull suture,gold,-1
HP:0011329,definition,,"Any anomaly of a cranial suture, that is one of the six membrane-covered openings in the incompletely ossified skull of the fetus or newborn infant.",gold,-1
HP:0011329,label,,Abnormality of cranial sutures,gold,-1
HP:0011329,child,,HP:0000270,gold,-1
HP:0011329,child,,HP:0001363,gold,-1
HP:0011329,child,,HP:0002645,gold,-1
HP:0011329,child,,HP:0005441,gold,-1
HP:0011329,child,,HP:0005442,gold,-1
HP:0011329,child,,HP:0005476,gold,-1
HP:0011329,child,,HP:0005556,gold,-1
HP:0011329,child,,HP:0010537,gold,-1
HP:0011329,child,,HP:0010823,gold,-1
HP:0011329,child,,HP:0012800,gold,-1
HP:0011329,reference,,UMLS:C4023412,gold,-1
HP:0011329,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0100755,exact,layperson,Abnormal spit,gold,-1
HP:0100755,label,,Abnormality of salivation,gold,-1
HP:0100755,child,,HP:0000217,gold,-1
HP:0100755,child,,HP:0003781,gold,-1
HP:0100755,reference,,UMLS:C4021978,gold,-1
HP:0100755,reference,,https://orcid.org/0000-0001-5889-4463,gold,-1
HP:0000418,exact,direct,Decreased width of dorsum of nose,gold,-1
HP:0000418,exact,direct,Decreased width of nasal dorsum,gold,-1
HP:0000418,exact,direct,Narrow dorsum of nose,gold,-1
HP:0000418,exact,direct,Narrow nasal dorsum,gold,-1
HP:0000418,exact,direct,Thin dorsum of nose,gold,-1
HP:0000418,exact,direct,Thin nasal dorsum,gold,-1
HP:0000418,exact,layperson,Thin nasal ridge,gold,-1
HP:0000418,exact,layperson,Pinched nose,gold,-1
HP:0000418,exact,layperson,Decreased width of nasal ridge,gold,-1
HP:0000418,comment,,"This feature may be accompanied by narrow nasal bridge and narrow nasal base, which should be coded separately.",gold,-1
HP:0000418,definition,,Decreased width of the nasal ridge.,gold,-1
HP:0000418,label,,Narrow nasal ridge,gold,-1
HP:0000418,reference,,UMLS:C1837761,gold,-1
HP:0000418,reference,,PMID:19152422,gold,-1
HP:0100490,exact,direct,Camptodactyly of hands,gold,-1
HP:0100490,exact,direct,Camptodactyly of proximal interphalangeal joint,gold,-1
HP:0100490,exact,direct,Contractures of the proximal interphalangeal joints of the fingers,gold,-1
HP:0100490,exact,direct,Flexion contractures of proximal interphalangeal joints,gold,-1
HP:0100490,exact,direct,Proximal interphalangeal finger joint contractures,gold,-1
HP:0100490,exact,layperson,Permanent flexion of the finger,gold,-1
HP:0100490,comment,,"Note that some restrict the use of the term to inability to extend the proximal interphalangeal joint of the fifth finger. We do not restrict the term in this way. This term should not be used if the patient has Clenched hand. A similar effect can be created by radial angulation within the distal phalanx with thickening of the epiphysis, which is called Kirner deformity or dystelephalangy. The affected digits should be specified.",gold,-1
HP:0100490,definition,,The distal interphalangeal joint and/or the proximal interphalangeal joint of the fingers cannot be extended to 180 degrees by either active or passive extension.,gold,-1
HP:0100490,label,,Camptodactyly of finger,gold,-1
HP:0100490,child,,HP:0001215,gold,-1
HP:0100490,child,,HP:0005617,gold,-1
HP:0100490,child,,HP:0005879,gold,-1
HP:0100490,child,,HP:0009185,gold,-1
HP:0100490,child,,HP:0009276,gold,-1
HP:0100490,child,,HP:0009471,gold,-1
HP:0100490,child,,HP:0009540,gold,-1
HP:0100490,reference,,SNOMEDCT_US:202281000,gold,-1
HP:0100490,reference,,UMLS:C0409348,gold,-1
HP:0100490,reference,,https://orcid.org/0000-0002-6548-5200,gold,-1
HP:0100490,reference,,https://orcid.org/0009-0006-4530-3154,gold,-1
HP:0100490,reference,,PMID:19125433,gold,-1
HP:0002922,exact,direct,Cerebrospinal fluid protein increased,gold,-1
HP:0002922,exact,direct,Cerebrospinal fluid with increased protein,gold,-1
HP:0002922,exact,direct,Elevated cerebrospinal fluid protein,gold,-1
HP:0002922,exact,direct,Elevated csf protein,gold,-1
HP:0002922,exact,direct,Hyperproteinorrhachia,gold,-1
HP:0002922,exact,direct,Increased CSF protein,gold,-1
HP:0002922,exact,direct,Increased protein in csf,gold,-1
HP:0002922,exact,direct,Spinal fluid protein elevated,gold,-1
HP:0002922,definition,,Increased concentration of protein in the cerebrospinal fluid.,gold,-1
HP:0002922,label,,Increased CSF protein concentration,gold,-1
HP:0002922,reference,,UMLS:C1806780,gold,-1
HP:0002922,reference,,HPO_CONTRIBUTOR:KI_phemming,gold,-1
HP:0002922,reference,,PMID:29114301,gold,-1
HP:0006682,exact,direct,Premature ventricular beat,gold,-1
HP:0006682,exact,direct,Ventricular ectopics,gold,-1
HP:0006682,exact,direct,Ventricular premature beat,gold,-1
HP:0006682,related,layperson,Skipped heartbeat,gold,-1
HP:0006682,related,layperson,Missed heartbeat,gold,-1
HP:0006682,exact,plural,Ventricular extrasystoles,gold,-1
HP:0006682,exact,plural,Premature ventricular contractions,gold,-1
HP:0006682,exact,layperson,Extra heart beat,gold,-1
HP:0006682,comment,,"A premature ventricular contraction (PVC) may be perceived as a skipped beat or as palpitations. Although they may cause symptoms such as palpitations or dizziness, incidental PVCs are generally considered benign. Highly frequent PVCs, however, can have detrimental effects on the left ventricular function over time and may cause or worsen heart failure. During a PVC, the heartbeat is initiated by the Purkinje fibers rather than the SA node. Given that a PVC occurs before a regular heartbeat, there is a pause before the next regular heartbeat. PVCs can occur in isolation or in repeated patterns. Two consecutive PVCs are termed doublets while three consecutive PVCs are named triplets. It is important to note that three or more consecutive PVCs are classified as ventricular tachycardia.",gold,-1
HP:0006682,definition,,Premature ventricular contractions (PVC) or ventricular extrasystoles are premature contractions of the heart that arise in response to an impulse in the ventricles rather than the normal impulse from the sinoatrial (SA) node.,gold,-1
HP:0006682,label,,Premature ventricular contraction,gold,-1
HP:0006682,child,,HP:0005147,gold,-1
HP:0006682,child,,HP:0006696,gold,-1
HP:0006682,child,,HP:0034039,gold,-1
HP:0006682,reference,,SNOMEDCT_US:17338001,gold,-1
HP:0006682,reference,,SNOMEDCT_US:251175005,gold,-1
HP:0006682,reference,,UMLS:C0151636,gold,-1
HP:0006682,reference,,https://orcid.org/0000-0002-0736-9199,gold,-1
HP:0006682,reference,,PMID:30422584,gold,-1
HP:0006682,reference,,PMID:32063472,gold,-1
HP:0006682,reference,,PMID:32528299,gold,-1
HP:0007341,label,,Diffuse swelling of cerebral white matter,gold,-1
HP:0007341,reference,,UMLS:C1858855,gold,-1
HP:0005261,exact,direct,Hemarthroses,gold,-1
HP:0005261,exact,direct,Spontaneous joint hemorrhage,gold,-1
HP:0005261,exact,uk,Spontaneous joint haemorrhage,gold,-1
HP:0005261,exact,layperson,Hemarthrosis,gold,-1
HP:0005261,exact,layperson,Bleeding within a joint,gold,-1
HP:0005261,definition,,Hemorrhage occurring within a joint.,gold,-1
HP:0005261,label,,Joint hemorrhage,gold,-1
HP:0005261,reference,,SNOMEDCT_US:81808003,gold,-1
HP:0005261,reference,,UMLS:C0018924,gold,-1
HP:0005261,reference,,https://orcid.org/0000-0001-5208-3432,gold,-1
HP:0005261,reference,,HPO_CONTRIBUTOR:gcarletti,gold,-1
HP:0025665,definition,,Birth before 28 completed weeks of gestation (up to and including 27 weeks and 6 days of gestation).,gold,-1
HP:0025665,label,,Extremely preterm birth,gold,-1
HP:0025665,reference,,https://orcid.org/0000-0002-6670-9157,gold,-1
HP:0430047,definition,,"The capability that a large joint (or a group of joints) has to move, passively and/or actively, beyond normal limits along physiological axes. Large joints include shoulders, elbows, hips, knees, and ankles.",gold,-1
HP:0430047,label,,Large joint hypermobilty,gold,-1
HP:0430047,child,,HP:0045086,gold,-1
HP:0430047,child,,HP:0045087,gold,-1
HP:0430047,child,,HP:6001329,gold,-1
HP:0003496,exact,direct,Increased IgM levels,gold,-1
HP:0003496,exact,direct,Increased levels of IgM,gold,-1
HP:0003496,definition,,An abnormally increased level of immunoglobulin M in blood.,gold,-1
HP:0003496,label,,Increased circulating IgM level,gold,-1
HP:0003496,child,,HP:0003459,gold,-1
